id,cleaned_text,sentiment
1.59796E+18,Having any difficulties complaints or questions Kindly send a direct message to the support email and they will ensure it will be resolved Goodluck metamaskwallet io com,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,I could understand why you would think that though,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,27 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,hope7 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,the entire world only put your reflection,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Example how sick our world has gotten with Jew control There was a book written a few yrs ago about a murder in South where a black man killed 2 young white girls in farmhouse A famous writer wrote about it but changed the race to white guy murderer black girls to get sold,Negative
1.59796E+18,If you grown as hell and live at your moms you gotta realize for people in the real world your opinion sounds like one from a child You have no real world or survival perspective You have your mom Stop playing with me,Negative
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,He plays with no fear BBC pundit talks up proposed Celtic move for World Cup gem,Positive
1.59796E+18,One more year breaking Humanity s records in music in an unholy and insane level let s fucking go Also the best song in the world,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Such a brilliant idea to drain our strategic oil reserves Just wondering where we will get critically needed fuel if a real emergency occurs Seems you are diminishing the security of the United States,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,You belong to the world,Neutral
1.59796E+18,the world is not bei e o er IE R I Lng apart while,Neutral
1.59796E+18,2808 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,THE KING OF THIS WORLD LOK IS BRAHM KAAL,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Each positive security now world these last,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,44 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Covid restrictions lifted in Chinese city of Guangzhou after protests,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,More than 49 million didn t watch Dreadful these minority interests ruining the normal tv schedule,Neutral
1.59796E+18,I am a complete atheist however I love the values that religion and in particular christianity has given the world I am a reluctant atheist,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,If you haven t already Please vote for me It would mean the world If you have already voted I appreciate you,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,You no dey watch World Cup who come put your TV for Supersport,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,prakash SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Sign up and get 100 VCC coin for free Earn up to 2 to 6 percent everyday For any concern and clarifications TG Celebrate a Qatar2022 world cup with VCC,Positive
1.59796E+18,cup 0f tae SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,CR7 Free Mint huncho,Positive
1.59796E+18,Here we go BBC TV s title sequence for Qatar World Cup 2022 via did you do this Be honest,Positive
1.59796E+18,NATO Secretary General Jens Stoltenberg said in Bucharest on Nov 30 that Russia s aggression against Ukraine had led to the Alliance s stronger support to Bosnia and Herzegovina Georgia and Moldova,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,xX SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Boos guys need code for this game,Neutral
1.59796E+18,Directly massage their official support email at metamaskdirect help com they ll respond to you immediately,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,This article was submitted to TechCabal by Sam Sturm Chief Venture Architect Founders Factory Africa At the height of the COVID 19 pandemic the world was primed for a substantial increase in health and biotech spending and investment Governments and,Positive
1.59796E+18,2022 FIFA World Cup Who all will qualify today Photo Credit FIFA Group D 9am Australia vs Denmarkr Al Janoub Stadium Tunisia vs France Education City Stadium Group C at 1pm Poland vs Argentina Stadium 974 Saudi Arabia vs Mexico Lusail Stadium,Positive
1.59796E+18,Never invested a dime in crypto Some made some coin but when it can literally disappear in milliseconds and there is no recourse it s not for me Not saying you can t make some coin just too sketchy for me,Negative
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,not the mf who s always mad at the world talking,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Ukiyoo Beautiful,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,How is FIFAWorldCup 2022 affecting the world of NFTs Come find out with us LocoLegends 1 3,Neutral
1.59796E+18,They seem very friendly people in Ukraine these guys are waving back,Positive
1.59796E+18,za SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Lewis Keep reading my tweet until you figure it out Have you ever heard of a joke Lots of those here welcome to twitter moron,Positive
1.59796E+18,Here are the lineups for today s final 2022 FIFA World Cup game Tunisia v France amp Australia v Denmark,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Likely coming to the masses in the form of UBI via CBDC post bust,Neutral
1.59796E+18,Ansu Sharma SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,japp so is es,Neutral
1.59796E+18,km SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Deserve,Neutral
1.59796E+18,Had the government been led by a bunch of actual hindu extremists the Muslims would have actually been oppressed It isn t tho they get all the benefits The educated ones actually support the government including my friends The government is against radicalization not em,Positive
1.59796E+18,RF Culture Ministry announced film themes films to receive state funds in 2023 Neo colonial policy of the Anglo Saxon world Degradation of Europe Keosayan will shoot Bezrukov in the role of a frozen German who is forced to changed sex That s all I wanted to say,Negative
1.59796E+18,She s cute talented and all that world can offer of good things,Positive
1.59796E+18,Journalism on protests against zero COVID in China can it get to IncomeInequality amp WealthInequality On any story on change Look the powers that be can stash what they can take overseas Princelings can go to US schools amp work on WallStreet So,Neutral
1.59796E+18,To The Bed SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Samsung Engineering certified as world s first company with multiple ISO certifications in the project management field,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Thanks Lizzy McAlpine for spending 20 816 minutes with me in 2022 I couldn t stop listening to When The World Stopped Moving SpotifyWrapped the way i spent 20 000 mins on spotify and 11 000 on apple music i can t,Neutral
1.59796E+18,Thank you for the opportunity,Positive
1.59796E+18,bighit MY MAN,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Cold Turkey Schedule distraction free writing sessions Work without access to the Internet or pesky apps Best pre schedule writing sessions to start automatically That s how you build a consistent writing routine h t,Positive
1.59796E+18,Enovah SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,It s real world then jersey shore and THEN Ridiculousness,Neutral
1.59796E+18,All the world W p x IE R I Ls a stage and all,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Yes Iran s flag is only Green White Red now And Iranians will decide together what should be the symbol of that In UNITY amp SOLIDARITY IranRevolution2022 IranRevolution WorldCup WorldCup2022 turk HRC,Positive
1.59796E+18,Whalers SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,947 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,The world always needs people with vision but money vision don t necessary genius or even smart Add some Randian nonsense to mix and you can get some justified evil,Neutral
1.59796E+18,He rules my whole world Spotifyyyyy,Neutral
1.59796E+18,CR7 Free Mint Live crazy Kerr Fin,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,028 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,r stone You re living in a dream world not reality,Positive
1.59796E+18,golden days SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,CR7 Free Mint Live 329 ANDALUH imanzadeh den,Positive
1.59796E+18,Tunisia vs France LIVE FIFA World Cup 2022 Score commentary lineups updates Sportstar,Neutral
1.59796E+18,US soccer media laying the groundwork for us to be stuck w berhalter through 2026 USMNT,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,His father asking to vote for congress bechaara biwi ki sune ya baap ki,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Cantu SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,27 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,This sounds wonderful what a moment to cherish you will have them learning gentle hum on the keyboard next,Positive
1.59796E+18,congrats SEVENTEEN lt 3,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,CR7 Free Mint Live Army NFT summer sclavos borgna howitt 5001 SYH,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,heena SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Saudi Arabia themed NFT collection dubbed The Saudis saw a massive jump of over 380 on OpenSea after the national team beat Argentina The team won their group opener 2 1 marking one of the largest upsets in World Cup history FIFAWorldCupQatar2022 2 3,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,into the new world on my top songs on YEAR 2022 i love classics yes,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,What about Canadians they deserve to be mentioned by your excellency,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,STOP THE WORLD SpotifyWrapped IS OUT,Neutral
1.59796E+18,Alex Kidd in miracle world,Positive
1.59796E+18,From the audio archive China s hi tech war on its Muslim minority with a new introduction by the author,Negative
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,bsc is new crypto that lives on Grassy BSC field creating the greatest community in the world SoccerInu Soccer BNB FIFAWWC,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,rene21 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,arlos SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,lovelyhearts SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,APP PREMIUM TRUSTED garansi fastrespn trusted VIDIO WORLD CUP STA 65K SEBULAN Order dm or,Positive
1.59796E+18,Welcome to the real world,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Poland 1 2 Argentina,Neutral
1.59796E+18,ukraine is known for corruption He will defo lie about it,Neutral
1.59796E+18,Australia is winning already WorldCup FIFAWorldCupQatar2022 FIFA FIFAWorldCup AUSvsDEN Socceroos,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,I have heard many Canadians friends say they are afraid to have children with the way the world is going I say raise knights to slay the evil,Neutral
1.59796E+18,All the wit in the world e p x R I Lis nothead,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,If a missile lands on Japan there will be casualties Outer space will also be affected And the world will see who did and what they did,Neutral
1.59796E+18,Watching the sunday show from the city with the biggest night corridor in the world recently inaugurated by our Prime minister on 11 October SUNDAYSA HAK,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,amigosmortais SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Those private schools are funded You can t be this clueless,Neutral
1.59796E+18,feldman News spread quick on twitter I can catch up to any events happening anywhere in the world within 10 minutes of it happened even if state media don t talk about it,Neutral
1.59796E+18,m0 rr1 As a South African I ve lived in the US amp UK I can tell you the US the most racist country 30 years behind the rest of the world in racist issues but I m sure if theUS taxpayer would like to pay for their security especially after 3 intruder attacks they would appreciate it,Positive
1.59796E+18,When Messi left Barca the world literally froze and he even received Fedra from basketball clubs He s bigger than football Cristiano only gets the interest from incels from Mumbai tbf that s a lot of people and Al Nassr,Positive
1.59796E+18,Nope,Neutral
1.59796E+18,Ukraine war How it ends Prof John Mearsheimer war war footage qatar QatarWorldCup2022 russia ukraine,Negative
1.59796E+18,Been listening to Hobi s live but now i need to face the world,Neutral
1.59796E+18,Thank you so much for loving this piece enough to give it a home I still tear up when you guys buy my art it means the world to me Thank you thank you thank you,Positive
1.59796E+18,rosa SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,CR7 Live Free Mint eth ssa m evans,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,listen i am huge and not disrespect but a lady is not going 2 carry me from a burning building in a minute i also suspect many ladies themselves in possible last minute of life r going 2 b argueing in head about a fella saving them from being burnt 2 death,Negative
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Lane Pup Yep got me all teary eyed sweet Maggie still bringing joy to our world,Positive
1.59796E+18,This is a communist regime more proof in the article,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,That s like R3 511 678 688 00,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Come join my Squad Let us face off against the world s best MOBA players together,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Live CR7 Free NFT MOn,Positive
1.59796E+18,meluzzi THERE IS NO RIGHTS IN CONSTRAINTS No one can hurt me without my consent MahatmaGandhi Freedom will prevail all over the world cortecostituzionale humanrightsabuse ChinaLockdown Satyagraha NoGreenPass NoVaccineMandates NoDiscrimination sanitarydictatorship,Negative
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Stern SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,208 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Nope just a bunch of dumb fuck kids living with their parents that don t have any concept of our economy taxation or the real world works but they always leave to a shit hole like Toronto Oh and of course the losers that leech off the rest of society free money,Negative
1.59796E+18,Does the dirt filthy and shit Zelenskyy deserve to be a PRESIDENT Y all don t know how hard and tough to be a leader of the country Little reminder your Zelenskyy support Israel saying that Palestine deserves a bunch of rockets under their skies haha now you see it,Neutral
1.59796E+18,AptosLaunch will be listing on Kucoin Tomorrow,Neutral
1.59796E+18,very much appreciate your you positivity and prayer,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,The US defeated Iran and has entered the top 16 PINs WorldCup EMIT,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,y2key SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Wish me luck,Positive
1.59796E+18,lmaoooo thought he was the best cb in the league and world,Positive
1.59796E+18,Milano if 44B was all it took to end world hunger what has the UN been doing for the past 70 yrs or so,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Sack NFF plz that man na thief,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,never leave in my hear The world no matter,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,So you worsened ClImAtE ChANgE and emptied out our rainy day fund Congrats,Neutral
1.59796E+18,Ted You should be working on the economy inflation gas prices the border amp all the other things you ve been whining about for over a year instead of wasting tax payers hard earned money on things that don t benefit most hard working Americans,Neutral
1.59796E+18,Tunisia vs France Australia vs Denmark FIFA World Cup Live Score Who Will Follow France Into Round of 16 NDTV Sports,Neutral
1.59796E+18,Join The active group and thank me later,Positive
1.59796E+18,CR7 Free Mint Live,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,ElonMusk WarrenBuffett investor NFTs blockchain blockchaintechnology ai Ethereum ETH ETHMerge ETHGATE NFT RICH WALLSTREET GOAL WINNER Bitcoin Blockchain EthereumMerge x x x BOTS OF HEAVEN x THE ROYAL CYBER DOLLS,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Good luck everyone,Positive
1.59796E+18,dem136 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Hat SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,avarice SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Low vaccination rate amongst the elderly if correct would mean that the risk of Omicron spreading across the country is very high and similarly with the resulting level of death,Negative
1.59796E+18,People need to wake up as to who s been running the world and hiding it in plane sight,Neutral
1.59796E+18,You may only be a person in x R I L this world,Positive
1.59796E+18,Against all odds we still winning bruh,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,CR7 Live Free Mint,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Live CR7 Free NFT Market dungeon,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Putin et al are now untouchables that s why it s important to continue sanctions until a new leadership ships them to an intl court as Serbia did with Slobodan Milo evi Putin is toast if remains sanctioned until he s extradited,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,This tweet aged very poorly,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,pavey SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Allen4 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Stop sexual exploitation of children in its tracks,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,yue biggest woozidan in the whole entire world real,Neutral
1.59796E+18,This only goes to demonstrate how imposing a blackout on a statistic creates the disfigured view Ukraine is winning but the question is why did the EU commission release this figure,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,fb hensem WORLD UN abidin Much grateful Thank you so much 100 FB,Positive
1.59796E+18,Rohit Sharma has failed in each 8 T20 World Cup he has played,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Great to see this work by religious leaders across faiths congrats,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,12 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,tabot SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Yeah is that why most is from Russia and eastern europe,Positive
